69.0300016	2.0987501
69.0349997	2.2008057
69.0399989	2.3171394
69.0449998	2.4342079
69.0499985	2.5702016
69.0549995	2.7106187
69.0600002	2.8649552
69.0650009	3.0343485
69.0699996	3.2136166
69.0749997	3.4072559
69.0800013	3.6170516
69.0850002	3.8500791
69.0900003	4.0925179
69.0950000	4.3438482
69.0999991	4.6360168
69.1050007	4.9265208
69.1100007	5.2248578
69.1149994	5.5483832
69.1199988	5.8733778
69.1249998	6.2069521
69.1299998	6.5251260
69.1350011	6.8330884
69.1399988	7.1034932
69.1449998	7.2972889
69.1500003	7.4225435
69.1550000	7.4633207
69.1600002	7.4388318
69.1649995	7.4215522
69.1700001	7.4487238
69.1750002	7.5441132
69.1799999	7.7093730
69.1850005	7.9011822
69.1900000	8.0842524
69.1950013	8.2067127
69.1999990	8.2091475
69.2049998	8.0936270
69.2100000	7.8562822
69.2149996	7.5021133
69.2199996	7.0546002
69.2250006	6.5774174
69.2299988	6.0678263
69.2349996	5.5720453
69.2400000	5.0829282
69.2449998	4.6254473
69.2499996	4.2098403
69.2549983	3.8273978
69.2600000	3.4898753
69.2649998	3.1902156
69.2699996	2.9319878
69.2749994	2.7031443
